이름,세부카테고리,주소,위도,경도,전화번호,링크
장수해물대첩 방배본점,음식점>한식,서울특별시 서초구 방배로 199 지하1층,37.4912031,126.9911497,,
이자카야나무 서초점,음식점>술집>이자카야,서울특별시 서초구 서초대로75길 23 지하1층~지상4층,37.4997854,127.0253464,,https://app.catchtable.co.kr/ct/shop/IzakayanamuGangnamNo_3?from=share&type=DINING
놀부주방 반포점,음식점>한식,서울특별시 서초구 신반포로 194 본관 지하층 22호,37.5056800,127.0058468,,
청담동마녀김밥 강남역점,음식점>분식,"서울특별시 서초구 사임당로 178 1층 108호, 109호",37.4923485,127.0291377,,
청담동마녀김밥 신사역점,음식점>분식,서울특별시 서초구 강남대로 617 102호,37.5168509,127.0189848,,
프릳츠 양재점,"음식점>카페,디저트",서울특별시 서초구 강남대로37길 24-11,37.4853569,127.0322383,,http://fritz.co.kr/
시그니처랩 반포점,음식점>양식,서울특별시 서초구 신반포로 194 서울고속버스터미널 1층 24호,37.5045735,127.0061311,,https://www.instagram.com/signature_lab/
타코튜즈데이 성수 본점,"음식점>멕시코,남미음식",서울특별시 성동구 왕십리로10길 10 1층,37.5467382,127.0455685,,http://app.catchtable.co.kr/ct/shop/taco_tuesday
스시도쿠 왕십리본점,"음식점>일식>초밥,롤",서울특별시 성동구 왕십리광장로 6 1층 스시도쿠 왕십리본점,37.5610130,127.0361635,,https://app.catchtable.co.kr/ct/shop/sushidoku
블루보틀 성수 카페,"음식점>카페,디저트",서울특별시 성동구 아차산로 7 케이티링커스,37.5481100,127.0456544,,https://kr.bluebottlecoffee.com/
스시도쿠 카미동 왕십리본점,음식점>일식>일식당,서울특별시 성동구 왕십리로 295 2층 스시도쿠 카미동,37.5604554,127.0357703,,https://www.instagram.com/sushidoku2014/
아쿠아산타 성수카페,"음식점>카페,디저트",서울특별시 성동구 연무장길 81 1층 107호,37.5416525,127.0582839,,https://www.instagram.com/acqua__santa/
어니언 성수,"음식점>카페,디저트",서울특별시 성동구 아차산로9길 8 어니언,37.5446909,127.0581051,,http://onionkr.com
베통 성수,"음식점>카페,디저트",서울특별시 성동구 연무장7가길 8 베통 성수,37.5429356,127.0552214,,http://www.instagram.com/beton.kr
하이라인 성수카페,"음식점>카페,디저트",서울특별시 성동구 성덕정9길 10 2층 하이라인성수카페,37.5390219,127.0498827,,https://blog.naver.com/highlinecafe
화화돈 성수점,음식점>베트남음식,서울특별시 성동구 연무장7가길 3 2층,37.5432368,127.0548651,,
난포,음식점>한식,서울특별시 성동구 서울숲4길 18-8 지층,37.5470252,127.0426732,,http://www.instagram.com/nanpo_official
최가네샤브버섯칼국수 성수직영점,음식점>한식,서울특별시 성동구 서울숲6길 12 1층,37.5476017,127.0428418,,https://app.catchtable.co.kr/ct/shop/choigane_seongsu
스시도쿠 더성수,음식점>일식>일식당,서울특별시 성동구 서울숲6길 13 1층 스시도쿠 더성수,37.5477014,127.0430489,,https://catchtable.co.kr/sushidoku_seongsu
미쁘동 성수,음식점>일식>일식당,서울특별시 성동구 서울숲2길 11-12 2층,37.5475514,127.0401268,,https://www.mibbedong.com/
풍조미역 성수본점,음식점>한식,서울특별시 성동구 성수일로8길 60 1층,37.5449042,127.0568978,,https://www.instagram.com/pungjo_seongsu
싸다김밥 상왕십리역점,음식점>분식,서울특별시 성동구 왕십리로 410 센트라스 L동상가 101호 1층,37.5648291,127.0286815,,https://ssadagb.com
싸다김밥 왕십리역점,음식점>분식,서울특별시 성동구 왕십리로 320 1층 싸다김밥 왕십리역점,37.5622637,127.0342526,,https://ssadagb.com
밀도 성수점,"음식점>카페,디저트>베이커리",서울특별시 성동구 왕십리로 96,37.5462557,127.0448657,,http://www.instagram.com/meal_do/
옹근달 성수점,"음식점>카페,디저트",서울특별시 성동구 성수이로7길 41-1 옹근달 성수점,37.5427194,127.0529990,,https://www.instagram.com/onguendal
성수다락,음식점>양식,서울특별시 성동구 뚝섬로9길 20 2층,37.5398955,127.0562588,,http://www.instagram.com/seongsudarak
이태리국시 성수,음식점>양식,서울특별시 성동구 왕십리로8길 18-1 3층,37.5459976,127.0466902,,https://www.instagram.com/italyguksi
서울숲포도피자 성수,음식점>양식,서울특별시 성동구 서울숲4길 22-7 지하1층,37.5469936,127.0432493,,https://www.instagram.com/podopizza_seongsu
브리비트 성수,음식점>양식,서울특별시 성동구 상원6길 5-1 1층,37.5486686,127.0489036,,https://catchtable.co.kr/bribeet_official
동경산책 성신여대점,음식점>일식>일식당,서울특별시 성북구 보문로34길 45 1층,37.5908482,127.0179133,,http://www.instagram.com/d.k.sancheck
성북동면옥집,음식점>한식,서울특별시 성북구 대사관로 40,37.5959190,126.9886323,,
김태완스시 성신여대점,"음식점>일식>초밥,롤",서울특별시 성북구 동소문로20길 32 1층,37.5911757,127.0166936,,
천막집,음식점>한식,서울특별시 성북구 보문로30길 31 1층 천막집,37.5890878,127.0190770,,https://www.instagram.com/cmj_pocha/
서민스시 장위 본점,음식점>일식>일식당,서울특별시 성북구 화랑로25길 20 1층 서민스시,37.6095754,127.0521075,,http://www.instagram.com/sm_sushi
주대국초밥집 길음점,음식점>일식>일식당,"서울특별시 성북구 길음로 33 상가비동 지1층 8,9,10호",37.6059572,127.0217278,,
우리할매떡볶이 성신여대점,음식점>분식,서울특별시 성북구 보문로30길 82,37.5910873,127.0200074,,http://wehalmae.co.kr/
37.5 시그니처 미아점,음식점>양식,서울특별시 성북구 동소문로43가길 35 성진교회 B103호,37.6080808,127.0278915,,https://www.instagram.com/37.5signature_mia/?hl=ko
운치,음식점>양식,서울특별시 성북구 고려대로7길 48 1층 Wnch,37.5880433,127.0201200,,https://app.catchtable.co.kr/ct/shop/wnch
서울노마드,"음식점>카페,디저트",서울특별시 성북구 동소문로11길 5,37.5915893,127.0119483,,http://instagram.com/seoulnomad_official
동경산책 석촌호수점,음식점>일식>일식당,서울특별시 송파구 백제고분로45길 15 1층 102호,37.5096068,127.1097314,,http://www.instagram.com/d.k.sancheck
단디 잠실본점,음식점>일식>덮밥,서울특별시 송파구 백제고분로45길 7,37.5092517,127.1104164,,https://www.instagram.com/dan_di.official
배키욘방,음식점>일식>일식당,서울특별시 송파구 올림픽로32길 22-23 1층,37.5135489,127.1083747,,http://baeki.odw.co.kr/
뷰클런즈,"음식점>카페,디저트",서울특별시 송파구 백제고분로43길 10 1층,37.5083451,127.1096044,,https://smartstore.naver.com/swedencoffee
청와옥 본점,"음식점>한식>육류,고기요리>순대,순댓국",서울특별시 송파구 위례성대로 48 반도빌딩 1층,37.5154323,127.1174620,,https://www.instagram.com/cheongwaok/
대홍집 잠실새내본점,음식점>한식,서울특별시 송파구 백제고분로7길 16-13,37.5099784,127.0809050,,https://app.catchtable.co.kr/ct/shop/red_great_
바이킹스워프 잠실 헤리티지점,"음식점>한식>해물,생선요리>바닷가재요리",서울특별시 송파구 올림픽로 300 롯데월드몰 4층,37.5132384,127.1037831,,https://app.catchtable.co.kr/ct/shop/vikingswharf_js
김태완스시 송파본점,"음식점>일식>초밥,롤",서울특별시 송파구 오금로 148 1층 김태완스시 송파본점,37.5104887,127.1112242,,
공씨네주먹밥 롯데월드점,음식점>분식,서울특별시 송파구 올림픽로 240 지하 1층 푸드에비뉴,37.5112959,127.0979455,,http://kongsriceball.co.kr/
싸다김밥 석촌역점,음식점>분식,서울특별시 송파구 송파대로 438 1층 싸다김밥,37.5057641,127.1070996,,https://ssadagb.com
퍼프룸 X 치즈룸 월드타워,음식점>이탈리아음식,서울특별시 송파구 올림픽로 300 롯데월드몰 5층,37.5140373,127.1042428,,https://app.catchtable.co.kr/ct/shop/cheeseroom_worldmall?from=share&type=DINING
앤티크커피 잠실점,"음식점>카페,디저트",서울특별시 송파구 백제고분로41길 21-16 1층 앤티크커피 잠실점,37.5076090,127.1063355,,https://www.instagram.com/antiquecoffee__
필앳홈스테이크하우스 잠실점,음식점>양식,서울특별시 송파구 백제고분로41길 6-5 1층,37.5068770,127.1087334,,https://www.instagram.com/feelathome.official
진저베어,"음식점>카페,디저트",서울특별시 송파구 백제고분로41길 43-7 1층,37.5091384,127.1053682,,https://app.catchtable.co.kr/ct/shop/gingerbear?from=share&type=WAITING
팔각도 목동점,"음식점>한식>육류,고기요리>닭갈비",서울특별시 양천구 목동동로 266-1 1층,37.5256445,126.8755984,,http://www.8gakdo.co.kr/
백소정 양천구청점,음식점>일식>일식당,서울특별시 양천구 목동서로 377 이스타빌 A동 1층 101호,37.5160577,126.8623469,,https://baeksojeong.com/
빕스 목동41타워점,음식점>패밀리레스토랑,서울특별시 양천구 목동동로 293 현대41타워 41층 빕스 목동41타워점,37.5281702,126.8760071,,http://www.instagram.com/vips_kr/
백소정 목동41타워점,음식점>일식>일식당,서울특별시 양천구 목동동로 293 2층 207호 백소정 목동41타워점,37.5281774,126.8757769,,https://baeksojeong.com/
사쿠라테이엔 오목교직영점,음식점>술집>이자카야,"서울특별시 양천구 오목로 345 슬로우스퀘어 1층 127호, 128호",37.5247776,126.8758208,,https://www.sakurateien.com/
삿뽀로 목동점,음식점>일식>일식당,서울특별시 양천구 목동동로 189,37.5224539,126.8706663,,https://blog.naver.com/youngentas
서울초밥 목동점,"음식점>일식>초밥,롤","서울특별시 양천구 목동서로 49 광장종합상가3 104,105호",37.5370129,126.8805168,,http://27987.mbym.co.kr
은행골 목동점,"음식점>일식>초밥,롤",서울특별시 양천구 목동서로 155 목동파라곤,37.5294959,126.8751430,,
오공김밥 신월점,음식점>분식,서울특별시 양천구 오목로 55 상가1층 108호,37.5224953,126.8431375,,https://www.50gimbab.co.kr
브런치빈 목동점,음식점>양식>브런치,서울특별시 양천구 목동동로 233-3 삼성화재서비스빌딩 102호,37.5280257,126.8714478,,https://www.instagram.com/brunchbean_official
포코아,음식점>브런치,서울특별시 양천구 목동중앙북로24길 23-13 1~2층,37.5453160,126.8783656,,https://app.catchtable.co.kr/ct/shop/focoa
논오프,"음식점>카페,디저트",서울특별시 양천구 국회대로 279 1층,37.5304142,126.8661088,,https://www.instagram.com/nonoff_coffee?igsh=aGY4M2poMG4xNWw5
블루보틀 여의도 카페,"음식점>카페,디저트",서울특별시 영등포구 여의대로 108 더현대서울점 5층,37.5262205,126.9282797,,https://kr.bluebottlecoffee.com/
노티드 여의도IFC몰,"음식점>카페,디저트>카페",서울특별시 영등포구 국제금융로 10 L2층 234호,37.5256089,126.9262379,,https://smartstore.naver.com/cafeknotted
63뷔페 파빌리온,음식점>뷔페,서울특별시 영등포구 63로 50,37.5198158,126.9403138,,https://www.instagram.com/pavilionbuffet_official/
갓잇 문래점,"음식점>멕시코,남미음식",서울특별시 영등포구 경인로77길 14 108호,37.5130848,126.8928846,,https://app.catchtable.co.kr/ct/shop/goteat_munrae
서울로인 여의도점,음식점>한식,서울특별시 영등포구 여의나루로 50 한국교직원공제회관 지하1층 9호,37.5218052,126.9256512,,https://www.openine.com/PARTY
하와이조개 영등포점,"음식점>한식>해물,생선요리>조개요리","서울특별시 영등포구 영중로2길 3-1 1층, 2층",37.5169507,126.9070876,,https://app.catchtable.co.kr/ct/shop/hawaiishellfish_yeongdeungpo?from=share&type=DINING
타마,음식점>일식>덮밥,서울특별시 영등포구 은행로 30 1층,37.5279076,126.9227831,,https://www.instagram.com/unagitama
하와이조개 당산점,"음식점>한식>해물,생선요리>조개요리",서울특별시 영등포구 당산로47길 8 1층 2호,37.5348374,126.9018955,,https://www.instagram.com/hawaiishell_dangsan/profilecard/?igsh=NTk2eGgybWc4eWly
이한스시,"음식점>일식>초밥,롤",서울특별시 영등포구 선유로22길 3 2층,37.5216045,126.8903486,,
남도분식 타임스퀘어점,음식점>분식,서울특별시 영등포구 영중로 15 타임스퀘어,37.5172289,126.9038956,,
마호가니 타임스퀘어점,"음식점>카페,디저트",서울특별시 영등포구 영중로 15 타임스퀘어 3층,37.5172017,126.9035301,,https://kko.kakao.com/qbzFuaUPCT
워킹온더클라우드,음식점>양식,서울특별시 영등포구 63로 50 한화생명빌딩 59층,37.5197398,126.9398902,,https://www.instagram.com/walkingonthecloud_official/
베르데 문래,음식점>브런치,서울특별시 영등포구 도림로139가길 5 1층,37.5139436,126.8936037,,https://www.instagram.com/verde__mullae
베르데커피,"음식점>카페,디저트",서울특별시 영등포구 도림로139가길 5 1층,37.5139572,126.8936136,,https://view.favapp.co.kr/vr/813
37.5 시그니처 타임스퀘어점,음식점>양식,서울특별시 영등포구 영중로 15 신세계백화점 타임스퀘어점 패션관 B1층,37.5178044,126.9056077,,https://www.instagram.com/cafe37.5_official/
독립밀방 서울역,음식점>양식,서울특별시 용산구 한강대로 405 서울역사 4층 독립밀방,37.5542028,126.9708885,,http://www.instagram.com/dongnip_millbang
이태리국시 한남,음식점>양식,서울특별시 용산구 이태원로 234 2층,37.5356959,126.9995794,,https://www.instagram.com/italyguksi
테디뵈르하우스 용산점,"음식점>카페,디저트",서울특별시 용산구 한강대로40가길 42 1층,37.5316404,126.9725242,,https://www.instagram.com/teddy.beurre.house
도토리 용산점,"음식점>카페,디저트",서울특별시 용산구 한강대로52길 25-6 1층,37.5319087,126.9727984,,https://www.instagram.com/dotori__seoul
능동미나리신용산점,음식점>한식,"서울특별시 용산구 한강대로40길 28 1, 2층",37.5301337,126.9708090,,https://www.instagram.com/ndminari
용산봉숭아,음식점>한식,서울특별시 용산구 한강대로15길 18 1층,37.5261714,126.9635578,,https://app.catchtable.co.kr/ct/shop/Yongsanpeach
난포 한남,음식점>한식,"서울특별시 용산구 이태원로49길 18 B1, 1F",37.5371307,126.9995239,,https://www.instagram.com/nanpo_official
